"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"KOTAKBANK","EQ","07-Sep-2026","424.50","421.80","425.70","421.00","422.10","422.10","422.93","71,48,641","3,02,33,74,993.05","1,31,582","47,31,381","66.19"
"KOTAKBANK","EQ","04-Sep-2026","421.15","421.65","425.95","421.65","424.50","424.50","424.06","94,08,316","3,98,97,33,446.65","2,43,194","67,73,568","72.00"
"KOTAKBANK","EQ","03-Sep-2026","423.50","425.00","426.90","421.15","421.15","421.15","423.61","59,91,118","2,53,78,95,241.30","99,402","37,09,150","61.91"
"KOTAKBANK","EQ","02-Sep-2026","425.00","421.90","425.75","418.95","423.50","423.50","422.09","1,00,22,695","4,23,04,40,348.45","1,20,517","67,11,278","66.96"
"KOTAKBANK","EQ","01-Sep-2026","419.40","420.80","429.10","420.75","425.00","425.00","425.47","76,69,677","3,26,32,53,942.15","88,465","46,13,410","60.15"
"KOTAKBANK","EQ","31-Aug-2026","423.70","421.00","425.05","419.40","419.40","419.40","422.06","1,89,92,797","8,01,61,19,254.95","1,74,032","1,34,46,861","70.80"
"KOTAKBANK","EQ","28-Aug-2026","424.20","424.60","426.20","421.00","423.70","423.70","424.03","1,89,52,918","8,03,66,34,828.20","1,66,948","1,43,01,403","75.46"
"KOTAKBANK","EQ","27-Aug-2026","416.70","415.75","427.70","415.00","424.20","424.20","424.35","3,29,14,085","13,96,71,31,419.60","2,79,000","2,23,09,765","67.78"
"KOTAKBANK","EQ","26-Aug-2026","401.60","402.50","417.45","401.00","416.70","416.70","412.91","2,01,68,995","8,32,79,06,987.10","2,85,032","1,25,86,149","62.40"
"KOTAKBANK","EQ","25-Aug-2026","401.45","398.30","402.05","398.15","401.60","401.60","400.59","1,01,54,716","4,06,78,68,976.10","1,28,106","57,86,301","56.98"
"KOTAKBANK","EQ","24-Aug-2026","402.80","403.50","405.60","398.20","401.45","401.45","401.09","1,49,32,117","5,98,91,68,860.55","1,12,432","1,07,90,692","72.26"
"KOTAKBANK","EQ","21-Aug-2026","397.35","398.90","406.00","398.30","402.80","402.80","402.83","1,56,70,257","6,31,25,00,782.00","1,19,015","1,08,59,078","69.30"
"KOTAKBANK","EQ","20-Aug-2026","390.25","393.60","399.55","393.15","397.35","397.35","396.97","92,58,923","3,67,54,82,829.60","97,164","56,00,934","60.49"
"KOTAKBANK","EQ","19-Aug-2026","387.65","387.00","393.10","386.75","390.25","390.25","390.17","67,04,930","2,61,60,36,116.55","56,662","36,66,779","54.69"
"KOTAKBANK","EQ","18-Aug-2026","392.70","391.00","392.90","387.65","387.65","387.65","390.41","56,53,147","2,20,70,51,901.00","58,035","32,98,856","58.35"
"KOTAKBANK","EQ","17-Aug-2026","391.15","389.00","396.35","389.00","392.70","392.70","393.52","51,05,327","2,00,90,23,535.60","52,980","28,06,574","54.97"
"KOTAKBANK","EQ","14-Aug-2026","392.40","393.10","394.35","389.85","391.15","391.15","392.01","95,19,332","3,73,17,12,618.25","1,25,474","70,32,164","73.87"
"KOTAKBANK","EQ","13-Aug-2026","390.50","390.40","392.40","388.55","392.40","392.40","391.06","57,26,518","2,23,93,98,125.75","90,874","36,14,363","63.12"
"KOTAKBANK","EQ","12-Aug-2026","392.90","391.00","394.25","387.50","390.50","390.50","390.35","1,07,33,474","4,18,98,02,750.75","1,03,522","68,37,543","63.70"
"KOTAKBANK","EQ","11-Aug-2026","393.50","392.10","392.90","388.30","392.90","392.90","390.07","78,53,813","3,06,35,04,279.10","1,05,475","47,04,747","59.90"
"KOTAKBANK","EQ","10-Aug-2026","390.75","388.00","393.50","386.50","393.50","393.50","389.70","1,16,62,079","4,54,46,83,858.95","1,37,291","77,37,422","66.35"
"KOTAKBANK","EQ","07-Aug-2026","394.00","393.00","394.85","387.75","390.75","390.75","390.20","73,15,232","2,85,43,94,732.90","1,10,230","51,58,775","70.52"
"KOTAKBANK","EQ","06-Aug-2026","400.00","397.25","398.80","393.75","394.00","394.00","395.75","1,03,78,024","4,10,71,47,425.40","1,22,453","68,41,370","65.92"
"KOTAKBANK","EQ","05-Aug-2026","398.00","397.00","400.00","393.85","400.00","400.00","396.60","1,18,42,327","4,69,66,84,804.00","1,16,647","85,18,386","71.93"
"KOTAKBANK","EQ","04-Aug-2026","397.50","395.50","398.25","392.10","398.00","398.00","394.69","91,31,231","3,60,40,43,968.80","1,11,010","53,62,082","58.72"
"KOTAKBANK","EQ","03-Aug-2026","390.30","392.00","397.50","391.05","397.50","397.50","393.20","1,12,47,062","4,42,23,96,675.35","1,98,837","81,10,295","72.11"
